# energy(eV) alpha
8.891700000000000159e+00 8.127157299226466566e+05
8.913000000000000256e+00 8.246833517964627827e+05
8.934300000000000352e+00 8.364183572060539154e+05
8.955500000000000682e+00 8.479462738583196187e+05
8.976800000000000779e+00 8.592650563428922324e+05
8.998100000000000875e+00 8.703686526916475268e+05
9.019299999999999429e+00 8.812360213600049028e+05
9.040599999999999525e+00 8.918531963098348351e+05
9.061899999999999622e+00 9.021785302419913933e+05
9.083199999999999719e+00 9.122061111643126933e+05
9.104400000000000048e+00 9.218712399653889006e+05
9.125700000000000145e+00 9.312217134148342302e+05
9.147000000000000242e+00 9.401667815684177913e+05
9.168200000000000571e+00 9.487158825441257795e+05
9.189500000000000668e+00 9.568713279462722130e+05
9.210800000000000765e+00 9.646020252109613502e+05
9.232100000000000861e+00 9.719011644336404279e+05
9.253299999999999415e+00 9.787735967171083903e+05
9.274599999999999511e+00 9.851836622836490860e+05
9.295899999999999608e+00 9.911116778176277876e+05
9.317199999999999704e+00 9.964818905857895734e+05
9.338400000000000034e+00 1.001271000196382287e+06
9.359700000000000131e+00 1.005439923494975083e+06
9.381000000000000227e+00 1.008995844540786813e+06
9.402200000000000557e+00 1.011929756316474057e+06
9.423500000000000654e+00 1.014276300482659950e+06
9.444800000000000750e+00 1.016121929204214481e+06
9.466100000000000847e+00 1.017518235753909568e+06
9.487299999999999400e+00 1.018521202299495228e+06
9.508599999999999497e+00 1.019200567253938993e+06
9.529899999999999594e+00 1.019571446925433702e+06
9.551099999999999923e+00 1.019625358642864972e+06
9.572400000000000020e+00 1.019378304500362254e+06
9.593700000000000117e+00 1.018764731289854855e+06
9.615000000000000213e+00 1.017788909194610664e+06
9.636200000000000543e+00 1.016358949637178914e+06
9.657500000000000639e+00 1.014468365342461504e+06
9.678800000000000736e+00 1.012084220228943508e+06
9.699999999999999289e+00 1.009160249183341512e+06
9.721299999999999386e+00 1.005709801451269654e+06
9.742599999999999483e+00 1.001728110545145930e+06
9.763899999999999579e+00 9.972011834399945801e+05
9.785099999999999909e+00 9.920986233419919154e+05
9.806400000000000006e+00 9.864245774735490559e+05
9.827700000000000102e+00 9.801648642609078670e+05
9.849000000000000199e+00 9.732898693348657107e+05
9.870200000000000529e+00 9.657395914816119475e+05
9.891500000000000625e+00 9.575453412681380287e+05
9.912800000000000722e+00 9.487257189623963786e+05
9.933999999999999275e+00 9.392625736765110632e+05
9.955299999999999372e+00 9.292087066733780084e+05
9.976599999999999469e+00 9.186920403636144474e+05
9.997899999999999565e+00 9.077335906935418025e+05
1.001909999999999989e+01 8.964087423884918680e+05
1.004039999999999999e+01 8.848413905127802864e+05
1.006170000000000009e+01 8.730963126275682589e+05
1.008290000000000042e+01 8.612713064747726312e+05
1.010420000000000051e+01 8.494679491778243100e+05
1.012550000000000061e+01 8.377470050782802282e+05
1.014680000000000071e+01 8.262140222050495213e+05
1.016799999999999926e+01 8.148916571182518965e+05
1.018929999999999936e+01 8.038707883812667569e+05
1.021059999999999945e+01 7.931066280911351787e+05
1.023179999999999978e+01 7.826284380974303931e+05
1.025309999999999988e+01 7.724121757126100129e+05
1.027439999999999998e+01 7.624231446147024399e+05
1.029570000000000007e+01 7.525872036556489766e+05
1.031690000000000040e+01 7.428665395572627895e+05
1.033820000000000050e+01 7.331858518839803291e+05
1.035950000000000060e+01 7.235269645229112357e+05
1.038080000000000069e+01 7.138007416727356613e+05
1.040199999999999925e+01 7.040738481062402716e+05
1.042329999999999934e+01 6.942584643233814277e+05
1.044459999999999944e+01 6.843925931632691063e+05
1.046579999999999977e+01 6.744264809657820733e+05
1.048709999999999987e+01 6.644191793483445654e+05
1.050839999999999996e+01 6.542213101189768640e+05
1.052970000000000006e+01 6.438409860678880941e+05
1.055090000000000039e+01 6.331816763372806599e+05
1.057220000000000049e+01 6.220871162880487973e+05
1.059350000000000058e+01 6.105213854498054134e+05
1.061469999999999914e+01 5.983785694606407778e+05
1.063599999999999923e+01 5.857477891039233655e+05
1.065729999999999933e+01 5.725706259024754399e+05
1.067859999999999943e+01 5.589855666549457237e+05
1.069979999999999976e+01 5.450518930619079620e+05
1.072109999999999985e+01 5.310222912035089685e+05
1.074239999999999995e+01 5.169693463400464971e+05
1.076360000000000028e+01 5.030466800994702498e+05
1.078490000000000038e+01 4.893823570499585476e+05
1.080620000000000047e+01 4.761012061604396440e+05
1.082750000000000057e+01 4.631301587786122691e+05
1.084869999999999912e+01 4.507151048523887875e+05
1.086999999999999922e+01 4.387361052554317866e+05
1.089129999999999932e+01 4.272714458528848481e+05
1.091259999999999941e+01 4.162994528392351349e+05
1.093379999999999974e+01 4.059219275556478533e+05
1.095509999999999984e+01 3.960601531224263017e+05
1.097639999999999993e+01 3.867372641489423695e+05
1.099760000000000026e+01 3.779233179063404095e+05
1.101890000000000036e+01 3.696652000776147470e+05
1.104020000000000046e+01 3.619061344661428011e+05
1.106150000000000055e+01 3.546770228096069768e+05
1.108270000000000088e+01 3.478729847352873767e+05
1.110399999999999920e+01 3.415825481465606135e+05
1.112529999999999930e+01 3.357300457228556625e+05
1.114649999999999963e+01 3.303009158934885636e+05
1.116779999999999973e+01 3.251860136250616633e+05
1.118909999999999982e+01 3.205797367458010558e+05
1.121039999999999992e+01 3.162854992210872006e+05
1.123160000000000025e+01 3.124841307099903934e+05
1.125290000000000035e+01 3.091233243038844666e+05
1.127420000000000044e+01 3.062248947638001409e+05
1.129540000000000077e+01 3.038292830981251900e+05
1.131670000000000087e+01 3.019647069569816231e+05
1.133799999999999919e+01 3.005996396097189281e+05
1.135929999999999929e+01 2.996941142389859888e+05
1.138049999999999962e+01 2.992974337835889310e+05
1.140179999999999971e+01 2.993017740461389185e+05
1.142309999999999981e+01 2.996570411927414243e+05
1.144439999999999991e+01 3.002952426559676533e+05
1.146560000000000024e+01 3.012113127585126203e+05
1.148690000000000033e+01 3.022887105609222781e+05
1.150820000000000043e+01 3.034206741183823906e+05
1.152940000000000076e+01 3.046749730739981751e+05
1.155070000000000086e+01 3.058091771294070059e+05
1.157199999999999918e+01 3.067779967634272180e+05
1.159329999999999927e+01 3.074781599160497426e+05
1.161449999999999960e+01 3.077135140108339838e+05
1.163579999999999970e+01 3.073845690404752968e+05
1.165709999999999980e+01 3.063370562215660466e+05
