# energy(eV) alpha
7.159900000000000375e+00 6.416023738958603935e+05
7.181000000000000050e+00 6.471411815449930727e+05
7.202099999999999724e+00 6.529391561719864840e+05
7.223099999999999632e+00 6.589397873311084695e+05
7.244200000000000195e+00 6.651279208947868319e+05
7.265200000000000102e+00 6.714527903630171204e+05
7.286299999999999777e+00 6.778864730114646954e+05
7.307400000000000340e+00 6.843959853151604766e+05
7.328400000000000247e+00 6.909543701296130894e+05
7.349499999999999922e+00 6.975820725369394058e+05
7.370499999999999829e+00 7.042726534729531268e+05
7.391600000000000392e+00 7.110584009230830707e+05
7.412600000000000300e+00 7.179496241062373156e+05
7.433699999999999974e+00 7.249861124208135298e+05
7.454799999999999649e+00 7.321899124723583227e+05
7.475799999999999557e+00 7.395787793530762428e+05
7.496900000000000119e+00 7.471844978860490955e+05
7.517900000000000027e+00 7.550121296420166036e+05
7.538999999999999702e+00 7.630794187578979181e+05
7.560100000000000264e+00 7.713940031594341854e+05
7.581100000000000172e+00 7.799390926838893211e+05
7.602199999999999847e+00 7.887187052710553398e+05
7.623199999999999754e+00 7.977009791093408130e+05
7.644300000000000317e+00 8.068464557959893718e+05
7.665399999999999991e+00 8.161370491892943392e+05
7.686399999999999899e+00 8.254947712946991669e+05
7.707499999999999574e+00 8.349095049135694280e+05
7.728500000000000369e+00 8.443235838589580962e+05
7.749600000000000044e+00 8.537061506531055784e+05
7.770599999999999952e+00 8.630060376938522095e+05
7.791699999999999626e+00 8.722093407106557861e+05
7.812800000000000189e+00 8.812594647167179501e+05
7.833800000000000097e+00 8.901193646656759083e+05
7.854899999999999771e+00 8.987514822857877007e+05
7.875899999999999679e+00 9.070761127255560132e+05
7.897000000000000242e+00 9.150356949568263954e+05
7.918099999999999916e+00 9.225565808887301246e+05
7.939099999999999824e+00 9.295577679339760216e+05
7.960200000000000387e+00 9.359604607002167031e+05
7.981200000000000294e+00 9.417087687872070819e+05
8.002299999999999969e+00 9.467653353683850728e+05
8.023300000000000765e+00 9.511241626701783389e+05
8.044399999999999551e+00 9.548041744318492711e+05
8.065500000000000114e+00 9.578507884704177268e+05
8.086499999999999133e+00 9.603560532388979336e+05
8.107599999999999696e+00 9.624404949787535006e+05
8.128600000000000492e+00 9.642547311986200511e+05
8.149699999999999278e+00 9.659498180805057054e+05
8.170799999999999841e+00 9.676820486950966297e+05
8.191800000000000637e+00 9.695615199056389974e+05
8.212899999999999423e+00 9.717183116269446909e+05
8.233900000000000219e+00 9.742129925746271620e+05
8.255000000000000782e+00 9.770830903458371758e+05
8.276099999999999568e+00 9.802600442550022854e+05
8.297100000000000364e+00 9.837119985730577027e+05
8.318199999999999150e+00 9.873112228402948240e+05
8.339199999999999946e+00 9.909183298278973671e+05
8.360300000000000509e+00 9.943703244685950922e+05
8.381299999999999528e+00 9.975361303773950785e+05
8.402400000000000091e+00 1.000263878158935229e+06
8.423500000000000654e+00 1.002435254702173523e+06
8.444499999999999673e+00 1.003928422992640524e+06
8.465600000000000236e+00 1.004726548543920158e+06
8.486599999999999255e+00 1.004765850645330269e+06
8.507699999999999818e+00 1.004062704516531085e+06
8.528800000000000381e+00 1.002619159595196485e+06
8.549799999999999400e+00 1.000445686850736500e+06
8.570899999999999963e+00 9.976003713139877655e+05
8.591900000000000759e+00 9.940823296253852313e+05
8.612999999999999545e+00 9.899365951402903302e+05
8.634000000000000341e+00 9.852120616546035744e+05
8.655099999999999127e+00 9.799193591412538663e+05
8.676199999999999690e+00 9.741407651843827916e+05
8.697200000000000486e+00 9.678921416190974414e+05
8.718299999999999272e+00 9.612761150107369758e+05
8.739300000000000068e+00 9.543032424806002527e+05
8.760400000000000631e+00 9.471195589905554662e+05
8.781499999999999417e+00 9.397059165499825031e+05
8.802500000000000213e+00 9.321527268032105640e+05
8.823600000000000776e+00 9.244690941676663933e+05
8.844599999999999795e+00 9.166459405389727326e+05
8.865700000000000358e+00 9.087027667236939305e+05
8.886799999999999145e+00 9.005571562189524993e+05
8.907799999999999940e+00 8.921722900912755867e+05
8.928900000000000503e+00 8.835109786027394002e+05
8.949899999999999523e+00 8.745139653284001397e+05
8.971000000000000085e+00 8.651627678353060037e+05
8.992000000000000881e+00 8.554282945476764580e+05
9.013099999999999667e+00 8.453501439626343781e+05
9.034200000000000230e+00 8.349631927078248700e+05
9.055199999999999250e+00 8.243451412163419882e+05
9.076299999999999812e+00 8.135855772151723504e+05
9.097300000000000608e+00 8.027953197237203130e+05
9.118399999999999395e+00 7.920631194902384887e+05
9.139499999999999957e+00 7.814889640316320583e+05
9.160500000000000753e+00 7.711274684790669708e+05
9.181599999999999540e+00 7.610507878796424484e+05
9.202600000000000335e+00 7.512770193458033027e+05
9.223699999999999122e+00 7.418639268460031599e+05
9.244799999999999685e+00 7.327832156554022804e+05
9.265800000000000480e+00 7.240522007523885695e+05
9.286899999999999267e+00 7.156467278151424835e+05
9.307900000000000063e+00 7.075663222613610560e+05
9.329000000000000625e+00 6.997862803116128780e+05
9.349999999999999645e+00 6.922038784450603416e+05
9.371100000000000207e+00 6.848509694456367288e+05
9.392200000000000770e+00 6.775844883212868590e+05
9.413199999999999790e+00 6.703896745540718548e+05
9.434300000000000352e+00 6.632159184182249010e+05
9.455299999999999372e+00 6.559467216717451811e+05
9.476399999999999935e+00 6.485378520168423420e+05
9.497500000000000497e+00 6.410232265784103656e+05
9.518499999999999517e+00 6.333022811650967924e+05
9.539600000000000080e+00 6.253947099335716339e+05
9.560600000000000875e+00 6.172735911084975814e+05
9.581699999999999662e+00 6.089733029879579553e+05
9.602700000000000458e+00 6.005063088555491995e+05
9.623799999999999244e+00 5.919348920647072373e+05
9.644899999999999807e+00 5.832148858454972506e+05
9.665900000000000603e+00 5.744456015272665536e+05
9.686999999999999389e+00 5.656536944887101417e+05
9.708000000000000185e+00 5.567808209416664904e+05
9.729100000000000747e+00 5.479634206705363467e+05
9.750199999999999534e+00 5.391901416302310536e+05
9.771200000000000330e+00 5.305153779085912975e+05
9.792299999999999116e+00 5.219350093516067718e+05
9.813299999999999912e+00 5.135572026696102112e+05
9.834400000000000475e+00 5.053117180119971163e+05
9.855499999999999261e+00 4.973379951167425024e+05
9.876500000000000057e+00 4.896089908692536410e+05
9.897600000000000620e+00 4.820960421063687536e+05
9.918599999999999639e+00 4.748435815599965863e+05
9.939700000000000202e+00 4.679426339603322558e+05
9.960699999999999221e+00 4.612994723196414416e+05
9.981799999999999784e+00 4.550328161637157318e+05
1.000290000000000035e+01 4.491768387155312230e+05
1.002389999999999937e+01 4.436494733103348990e+05
1.004499999999999993e+01 4.386059938428049791e+05
1.006600000000000072e+01 4.340476582917728811e+05
1.008709999999999951e+01 4.299270239000343136e+05
1.010820000000000007e+01 4.262634073226273176e+05
1.012920000000000087e+01 4.230495206782186870e+05
1.015029999999999966e+01 4.201857194610896404e+05
1.017130000000000045e+01 4.176299998960707453e+05
1.019239999999999924e+01 4.152943468914868427e+05
1.021340000000000003e+01 4.130375437573454692e+05
1.023450000000000060e+01 4.108465391430798918e+05
1.025559999999999938e+01 4.085398843569440651e+05
1.027660000000000018e+01 4.060412693009119830e+05
1.029770000000000074e+01 4.033072784322742373e+05
1.031869999999999976e+01 4.002196552346000099e+05
1.033980000000000032e+01 3.967083766676753876e+05
1.036090000000000089e+01 3.928000724675737438e+05
1.038189999999999991e+01 3.884334348809181247e+05
1.040300000000000047e+01 3.834449635474322713e+05
1.042399999999999949e+01 3.779896915338201798e+05
1.044510000000000005e+01 3.719223578877244727e+05
1.046620000000000061e+01 3.652612989477356896e+05
1.048719999999999963e+01 3.580417991257400136e+05
1.050830000000000020e+01 3.501698867075365852e+05
1.052929999999999922e+01 3.417729992945429403e+05
1.055039999999999978e+01 3.327648610934707685e+05
1.057140000000000057e+01 3.231727799349773559e+05
1.059249999999999936e+01 3.130530664281090139e+05
1.061359999999999992e+01 3.024582671558081056e+05
1.063460000000000072e+01 2.914183182570200297e+05
1.065569999999999951e+01 2.798678064707750455e+05
1.067670000000000030e+01 2.680770996783531155e+05
1.069780000000000086e+01 2.559628544851054903e+05
1.071889999999999965e+01 2.436268873813103419e+05
1.073990000000000045e+01 2.312356957811477769e+05
1.076099999999999923e+01 2.188705291671407467e+05
1.078200000000000003e+01 2.066902372646735748e+05
1.080310000000000059e+01 1.948079896966236702e+05
1.082409999999999961e+01 1.834706411331540148e+05
1.084520000000000017e+01 1.726526087702488585e+05
1.086630000000000074e+01 1.626065058579099423e+05
1.088729999999999976e+01 1.533344173905371281e+05
1.090840000000000032e+01 1.449474205192528025e+05
1.092939999999999934e+01 1.373966433091376966e+05
1.095049999999999990e+01 1.307424187525421585e+05
1.097160000000000046e+01 1.249277867692795116e+05
1.099259999999999948e+01 1.198519938889972254e+05
1.101370000000000005e+01 1.155519852777563647e+05
